STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_SI_LJLJ,SKOPJE airport - LJUBLJANA/BRNIK airport,2019,,762,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_SK_LZIB,SKOPJE airport - BRATISLAVA/M.R.STEFANIK airport,2019,,585,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_TR_LTAI,SKOPJE airport - ANTALYA airport,2019,,387,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_TR_LTBA,SKOPJE airport - ISTANBUL/ATATURK airport,2019,,348,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_TR_LTFJ,SKOPJE airport - ISTANBUL/SABIHA GOKCEN airport,2019,,533,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_TR_LTFM,SKOPJE airport - ISTANBUL/ISTANBUL HAVALIMANI airport,2019,,982,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,MK_LWSK_UK_EGGW,SKOPJE airport - LONDON LUTON airport,2019,,384,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_AE_OMDB,SKOPJE airport - DUBAI INTERNATIONAL airport,2019,,24270,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_AT_LOWW,SKOPJE airport - WIEN-SCHWECHAT airport,2019,,137013,,,,,
dataflow,ESTAT:AVIA_PAR_MK(1.0),Air passenger transport routes between partner airports and main airports in North Macedonia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MK_LWSK_BE_EBCI,SKOPJE airport - CHARLEROI/BRUSSELS SOUTH airport,2019,,55511,,,,,
