STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_MT_LMML,RIGA airport - LUQA airport,2019,,319,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_NL_EHAM,RIGA airport - AMSTERDAM/SCHIPHOL airport,2019,,1403,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_NL_EHEH,RIGA airport - EINDHOVEN airport,2019,,312,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_NO_ENGM,RIGA airport - OSLO/GARDERMOEN airport,2019,,2667,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_NO_ENTO,RIGA airport - SANDEFJORD/TORP airport,2019,,432,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_NO_ENVA,RIGA airport - TRONDHEIM/VAERNES airport,2019,,255,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_PL_EPWA,RIGA airport - WARSZAWA/CHOPINA airport,2019,,3203,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_RU_ULLI,RIGA airport - SANKT-PETERBURG/PULKOVO airport,2019,,2646,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_RU_UUEE,RIGA airport - MOSCOW/SHEREMETYEVO airport,2019,,5690,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_RU_UUWW,RIGA airport - MOSCOW/VNUKOVO airport,2019,,1497,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_SE_ESSA,RIGA airport - STOCKHOLM/ARLANDA airport,2019,,3528,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_TR_LTAI,RIGA airport - ANTALYA (MIL-CIV) airport,2019,,717,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_TR_LTFM,RIGA airport - ISTANBUL/ISTANBUL HAVALIMANI airport,2019,,651,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_UA_UKBB,RIGA airport - KYIV/BORYSPIL airport,2019,,3268,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_UK_EGCC,RIGA airport - MANCHESTER airport,2019,,285,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_UK_EGCN,RIGA airport - DONCASTER SHEFFIELD airport,2019,,253,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_UK_EGGW,RIGA airport - LONDON LUTON airport,2019,,1188,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_UK_EGKK,RIGA airport - LONDON GATWICK airport,2019,,1311,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_UK_EGNX,RIGA airport - EAST MIDLANDS airport,2019,,322,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,LV_EVRA_UK_EGSS,RIGA airport - LONDON STANSTED airport,2019,,1479,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_AT_LOWW,RIGA airport - WIEN-SCHWECHAT airport,2019,,133844,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_BE_EBBR,RIGA airport - BRUSSELS airport,2019,,99313,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_BE_EBCI,RIGA airport - CHARLEROI/BRUSSELS SOUTH airport,2019,,51449,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_BY_UMMS,RIGA airport - MINSK-2 airport,2019,,65115,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_CH_LSZH,RIGA airport - ZURICH airport,2019,,101359,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_CZ_LKPR,RIGA airport - PRAHA/RUZYNE airport,2019,,109570,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_DE_EDDB,RIGA airport - BERLIN-BRANDENBURG airport,2019,,124685,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_DE_EDDF,RIGA airport - FRANKFURT/MAIN airport,2019,,253907,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_DE_EDDH,RIGA airport - HAMBURG airport,2019,,73365,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_DE_EDDK,RIGA airport - KOELN/BONN airport,2019,,47049,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_DE_EDDL,RIGA airport - DUESSELDORF airport,2019,,55539,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_DE_EDDM,RIGA airport - MUENCHEN airport,2019,,123000,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_DE_EDDT,RIGA airport - BERLIN-TEGEL airport,2019,,167329,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_DK_EKBI,RIGA airport - BILLUND airport,2019,,53303,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_DK_EKCH,RIGA airport - KOBENHAVN/KASTRUP airport,2019,,222072,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_EE_EETN,RIGA airport - LENNART MERI TALLINN airport,2019,,289900,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_ES_LEBL,RIGA airport - BARCELONA/EL PRAT airport,2019,,103642,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_FI_EFHK,RIGA airport - HELSINKI/VANTAA airport,2019,,333983,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_FI_EFTU,RIGA airport - TURKU airport,2019,,45495,,,,,
