STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_IT_LIEE,BALE-MULHOUSE airport - CAGLIARI/ELMAS airport,2019,,380,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_IT_LIEO,BALE-MULHOUSE airport - OLBIA/COSTA SMERALDA airport,2019,,441,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_IT_LIPZ,BALE-MULHOUSE airport - VENEZIA/TESSERA airport,2019,,689,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_IT_LIRF,BALE-MULHOUSE airport - ROMA/FIUMICINO airport,2019,,668,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_IT_LIRN,BALE-MULHOUSE airport - NAPOLI/CAPODICHINO airport,2019,,677,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_MA_GMMN,BALE-MULHOUSE airport - CASABLANCA/MOHAMMED V airport,2019,,365,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_MA_GMMX,BALE-MULHOUSE airport - MARRAKECH/MENARA airport,2019,,445,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_NL_EHAM,BALE-MULHOUSE airport - AMSTERDAM/SCHIPHOL airport,2019,,4235,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_PL_EPKK,BALE-MULHOUSE airport - KRAKOW/BALICE airport,2019,,403,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_PL_EPWA,BALE-MULHOUSE airport - WARSZAWA/CHOPINA airport,2019,,536,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_PT_LPFR,BALE-MULHOUSE airport - FARO airport,2019,,290,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_PT_LPPR,BALE-MULHOUSE airport - PORTO airport,2019,,1273,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_PT_LPPT,BALE-MULHOUSE airport - LISBOA airport,2019,,1563,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_RO_LROP,BALE-MULHOUSE airport - BUCURESTI/HENRI COANDA airport,2019,,348,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_RS_LYBE,BALE-MULHOUSE airport - BEOGRAD/NIKOLA TESLA airport,2019,,318,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_TR_LTAI,BALE-MULHOUSE airport - ANTALYA (MIL-CIV) airport,2019,,1022,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LFSB_TR_LTBJ,BALE-MULHOUSE airport - IZMIR/ADNAN MENDERES airport,2019,,361,,,,,
